,logmove
9441,11.89212873
9442,8.317766167
9443,12.04609167
9444,7.796469243
9445,8.783855897
9446,11.26466921
9447,11.99880244
9448,8.449342525
9449,11.08054127
9450,10.83344448
9451,8.129174997
9452,9.346268889
9453,11.26794522
9454,9.505990614
9455,11.0755981
9456,7.742402022
9457,8.407378325
9458,8.850230966
9459,11.68936308
9460,11.22705508
9461,11.01639715
9462,8.764053269
9463,8.050703382
9464,10.84099168
9465,8.647519453
9466,12.12129876
9467,9.221478116
9468,9.107642974
9469,8.540909718
9470,9.128696383
9471,8.702177866
9472,8.407378325
9473,8.166216269
9474,8.921057018
9475,8.929567708
9476,8.050703382
9477,11.54100745
9478,8.712759975
9479,7.624618986
9480,8.658692754
9481,8.66974259
9482,8.831711918
9483,11.84274706
9484,7.896552702
9485,9.797237753
9486,7.294377299
9487,9.142489705
9488,7.920083199
9489,11.61012477
9490,11.3412352
9491,9.276876896
9492,8.333270353
9493,7.796469243
9494,11.1445249
9495,9.093357017
9496,8.841014311
9497,7.965545573
9498,7.685243608
9499,8.929567708
9500,7.943072717
9501,10.60142325
9502,8.435549202
9503,9.55251063
9504,11.09133098
9505,8.378390789
9506,8.009030685
9507,10.97232768
9508,11.23890958
9509,8.333270353
9510,8.647519453
9511,11.78105768
9512,11.35706666
9513,8.553332238
9514,11.20116926
9515,8.030084094
9516,9.162829389
9517,8.392989588
9518,8.886270902
9519,7.491087594
9520,7.943072717
9521,8.60153434
9522,8.286017468
9523,11.01323759
9524,9.128696383
9525,9.189321005
9526,8.070906089
9527,9.041685006
9528,9.071537969
9529,11.47476659
9530,7.560080465
9531,8.030084094
9532,7.796469243
9533,12.05914912
9534,8.269756948
9535,12.15047537
9536,9.264828557
9537,8.009030685
9538,8.110126802
9539,8.219326094
9540,11.90041667
9541,7.154615357
9542,8.66974259
9543,11.68074234
9544,11.35556965
9545,8.253227646
9546,11.43128148
9547,8.435549202
9548,8.754002934
9549,7.377758908
9550,11.64829517
9551,8.841014311
9552,8.166216269
9553,7.847762538
9554,10.34509171
9555,9.010913347
9556,7.454719949
9557,7.943072717
9558,8.253227646
9559,8.14786713
9560,7.796469243
9561,11.66712186
9562,10.96902553
9563,8.502688505
9564,8.66974259
9565,8.166216269
9566,11.42989162
9567,10.62968259
9568,8.269756948
9569,11.77319523
9570,8.476371197
9571,9.221478116
9572,8.201934351
9573,10.78692446
9574,10.11730778
9575,8.702177866
9576,10.58375211
9577,11.44095674
9578,8.66974259
9579,8.68067166
9580,10.10430369
9581,8.60153434
9582,7.98752448
9583,8.502688505
9584,7.685243608
9585,8.348537825
9586,7.685243608
9587,8.407378325
9588,8.783855897
9589,10.70853383
9590,7.416979621
9591,9.189321005
9592,8.009030685
9593,8.129174997
9594,11.41588579
9595,10.70710219
9596,8.624791202
9597,7.491087594
9598,11.30486755
9599,9.00307017
9600,8.269756948
9601,8.66974259
9602,7.685243608
9603,8.090708716
9604,8.253227646
9605,11.20726949
9606,9.264828557
9607,8.009030685
9608,7.624618986
9609,12.13341593
9610,10.88391673
9611,11.3328414
9612,8.253227646
9613,11.00794937
9614,11.79128421
9615,11.60779919
9616,11.77171411
9617,10.99514236
9618,11.64437469
9619,11.34805082
9620,11.38654558
9621,8.754002934
9622,11.49777122
9623,7.896552702
9624,11.10393415
9625,11.3366655
9626,11.15830555
9627,8.253227646
9628,9.182763604
9629,8.502688505
9630,9.071537969
9631,8.070906089
9632,8.363575703
9633,8.577723691
9634,11.37265139
9635,11.10873954
9636,11.31349844
9637,11.6471766
9638,9.00307017
9639,10.61408165
9640,9.049232212
9641,11.25228771
9642,11.76427545
9643,8.348537825
9644,8.51559191
9645,8.51559191
9646,7.847762538
9647,8.449342525
9648,10.98759516
