,index,store,brand,week,feat,price,AGE60,EDUC,ETHNIC,INCOME,HHLARGE,WORKWOM,HVAL150,SSTRDIST,SSTRVOL,CPDIST5,CPWVOL5,brand_dominicks,brand_minute.maid,brand_tropicana,score,logmove,datetime
4428,4428,28,dominicks,19,0,1.59,0.213308785,0.233162564,0.055935473,10.79853422,0.103665655,0.389058524,0.445140033,2.912922287,1.727272727,1.820776686,0.814221001,1.0,0.0,0.0,7.182277093249995,7.049254841,2023-08-20
4429,4429,106,minute.maid,19,0,2.99,0.109887349,0.157939308,0.19058587,10.50684678,0.146638759,0.367482993,0.099963249,6.250902694,0.904761905,0.991094709,0.103491755,0.0,1.0,0.0,7.432107324899996,7.203405521,2023-08-20
4430,4430,90,tropicana,19,0,3.66,0.225219573,0.050193454,0.268367489,10.5046565,0.124328331,0.244462674,0.005700872,12.84014961,2.461538462,4.107901798,0.370342571,0.0,0.0,1.0,7.860413994599991,7.943072717,2023-08-20
4431,4431,51,dominicks,19,0,1.59,0.176159718,0.171916711,0.025425719,10.62083942,0.130340815,0.313189796,0.316889001,2.102553804,1.25,2.226766425,0.310202569,1.0,0.0,0.0,7.29976351279,7.416979621,2023-08-20
4432,4432,90,dominicks,19,0,1.59,0.225219573,0.050193454,0.268367489,10.5046565,0.124328331,0.244462674,0.005700872,12.84014961,2.461538462,4.107901798,0.370342571,1.0,0.0,0.0,5.995291856389997,4.852030264,2023-08-20
4433,4433,40,minute.maid,19,0,2.62,0.1818518,0.072128605,0.044053067,10.55025042,0.126812989,0.306107955,0.068989386,1.086386161,0.4,1.28992007,0.444661211,0.0,1.0,0.0,7.845976459499988,7.624618986,2023-08-20
4434,4434,100,dominicks,19,0,1.59,0.136995144,0.049550286,0.564086801,10.0365751,0.216354344,0.267233951,0.011117974,8.369534986,1.115384615,2.109824346,0.197683955,1.0,0.0,0.0,7.219778014869997,7.249925537,2023-08-20
4435,4435,84,minute.maid,19,0,2.99,0.122100005,0.188094318,0.02963639,10.76561773,0.161592506,0.346358237,0.491441083,0.966161669,1.684210526,1.582358998,0.618634025,0.0,1.0,0.0,8.390277960389998,8.348537825,2023-08-20
4436,4436,70,dominicks,19,0,1.59,0.190235804,0.165669605,0.162860821,10.41235125,0.110542664,0.32772939,0.049271137,3.909329477,0.5,3.527768437,0.367773151,1.0,0.0,0.0,8.630947248229994,9.041685006,2023-08-20
4437,4437,126,dominicks,19,0,1.59,0.107002273,0.413222417,0.045018573,10.9808762,0.113699475,0.421959283,0.573626374,5.065200839,1.69047619,1.858260236,0.717799295,1.0,0.0,0.0,6.991247320359994,6.643789733,2023-08-20
4438,4438,47,tropicana,19,0,3.66,0.125798297,0.140598651,0.120675891,10.63532646,0.145731588,0.398027021,0.335671343,4.910910687,2.028571429,1.967744964,0.794855358,0.0,0.0,1.0,8.25891993303,8.269756948,2023-08-20
4439,4439,49,dominicks,19,0,1.59,0.187473187,0.319949969,0.038352638,10.80675383,0.10247191,0.346411721,0.431708991,3.439418592,2.272727273,1.807235771,0.920568958,1.0,0.0,0.0,7.207125443449997,7.249925537,2023-08-20
4440,4440,90,minute.maid,19,0,2.99,0.225219573,0.050193454,0.268367489,10.5046565,0.124328331,0.244462674,0.005700872,12.84014961,2.461538462,4.107901798,0.370342571,0.0,1.0,0.0,7.782594711399993,7.685243608,2023-08-20
4441,4441,2,minute.maid,19,0,3.17,0.232864734,0.248934934,0.114279949,10.55320518,0.103953406,0.303585347,0.463887065,2.110122129,1.142857143,1.927279669,0.376926613,0.0,1.0,0.0,8.02123392650999,7.943072717,2023-08-20
4442,4442,129,tropicana,19,0,3.45,0.103412869,0.307842548,0.034128692,10.99986401,0.122080527,0.367876448,0.691439828,7.082314817,1.041666667,2.65687913,0.342210744,0.0,0.0,1.0,8.628942929399985,8.647519453,2023-08-20
4443,4443,119,minute.maid,19,0,2.62,0.121574965,0.279952033,0.049584956,10.75271926,0.089350352,0.462266179,0.459405941,2.213790697,1.153846154,2.71959438,0.722367357,0.0,1.0,0.0,8.759627750099993,8.868413285,2023-08-20
4444,4444,103,tropicana,19,0,3.04,0.058053966,0.194621102,0.187760899,10.58524512,0.204916868,0.36129428,0.090007348,5.100649474,1.2,3.300102441,0.421982695,0.0,0.0,1.0,7.594717824939986,7.592870288,2023-08-20
4445,4445,101,tropicana,19,0,3.66,0.225035218,0.174741859,0.087422017,10.65993812,0.096042271,0.390065147,0.354573672,4.849622717,0.5,2.200317948,0.342081421,0.0,0.0,1.0,8.666047004379987,8.60153434,2023-08-20
4446,4446,111,minute.maid,19,0,3.17,0.210512842,0.096928919,0.995690759,10.13828296,0.157135934,0.288515406,0.012746711,12.19094513,1.894736842,1.465672465,0.289203431,0.0,1.0,0.0,7.736455595659993,7.685243608,2023-08-20
4447,4447,76,tropicana,19,0,3.66,0.149192423,0.087711787,0.425324028,10.1406129,0.144373905,0.296352584,0.096330275,3.558380317,0.909090909,1.07563146,0.214416531,0.0,0.0,1.0,8.413612546130011,8.253227646,2023-08-20
4448,4448,126,tropicana,19,0,3.51,0.107002273,0.413222417,0.045018573,10.9808762,0.113699475,0.421959283,0.573626374,5.065200839,1.69047619,1.858260236,0.717799295,0.0,0.0,1.0,8.214938611680001,8.166216269,2023-08-20
4449,4449,116,tropicana,19,0,3.51,0.18817339,0.259224748,0.033137058,10.69711335,0.117657192,0.35563513,0.308160505,3.215079635,1.666666667,1.55776418,0.812883335,0.0,0.0,1.0,8.332434222679984,8.317766167,2023-08-20
4450,4450,9,dominicks,19,0,1.59,0.269119018,0.222172318,0.032618826,10.78715178,0.096830474,0.358994501,0.505747126,1.103278736,0.666666667,1.820474337,0.441268272,1.0,0.0,0.0,6.841018335849998,6.556778356,2023-08-20
4451,4451,5,dominicks,19,0,1.59,0.117368032,0.32122573,0.053875277,10.92237097,0.103091585,0.410568032,0.535883355,3.801997814,0.681818182,1.600573425,0.736306837,1.0,0.0,0.0,7.195968470480006,7.154615357,2023-08-20
4452,4452,129,minute.maid,19,0,2.99,0.103412869,0.307842548,0.034128692,10.99986401,0.122080527,0.367876448,0.691439828,7.082314817,1.041666667,2.65687913,0.342210744,0.0,1.0,0.0,8.447334561829988,8.42156296,2023-08-20
4453,4453,80,tropicana,19,0,3.19,0.152691263,0.304465687,0.041910238,10.90950929,0.099890045,0.403603604,0.548122392,0.323594391,0.5,1.755245053,0.356535884,0.0,0.0,1.0,9.34058769608998,9.340666634,2023-08-20
4454,4454,48,minute.maid,19,0,2.99,0.097921961,0.303260384,0.099491703,10.75602879,0.07848683,0.459682823,0.303356282,4.65068687,1.615384615,2.198071182,0.904416734,0.0,1.0,0.0,8.325132311900013,8.219326094,2023-08-20
4455,4455,101,minute.maid,19,0,2.99,0.225035218,0.174741859,0.087422017,10.65993812,0.096042271,0.390065147,0.354573672,4.849622717,0.5,2.200317948,0.342081421,0.0,1.0,0.0,8.442024756880011,8.449342525,2023-08-20
4456,4456,118,dominicks,19,0,1.59,0.289442379,0.224725883,0.040669145,10.63236378,0.090132827,0.354977468,0.475752773,1.945508831,0.923076923,2.046488588,0.513721734,1.0,0.0,0.0,7.404233107879995,7.294377299,2023-08-20
4457,4457,128,minute.maid,19,0,3.17,0.157485189,0.211896894,0.355911221,10.15342882,0.100043497,0.398251192,0.26618705,10.6674474,2.0,1.409463486,0.259004207,0.0,1.0,0.0,8.811818158140012,8.754002934,2023-08-20
4458,4458,116,dominicks,19,0,1.59,0.18817339,0.259224748,0.033137058,10.69711335,0.117657192,0.35563513,0.308160505,3.215079635,1.666666667,1.55776418,0.812883335,1.0,0.0,0.0,8.960749282309992,9.945780465,2023-08-20
4459,4459,62,minute.maid,19,0,3.17,0.222534262,0.517760337,0.026510896,11.23619652,0.103979265,0.322765158,0.916699488,5.452685258,0.705882353,2.184049779,0.201722445,0.0,1.0,0.0,8.586824116849993,8.540909718,2023-08-20
4460,4460,78,tropicana,19,0,3.19,0.111947994,0.314432275,0.056086079,10.95917494,0.111221204,0.423952262,0.528312901,0.132096821,1.142857143,1.704244878,0.515669276,0.0,0.0,1.0,8.485863248130004,8.51559191,2023-08-20
4461,4461,2,dominicks,19,0,1.59,0.232864734,0.248934934,0.114279949,10.55320518,0.103953406,0.303585347,0.463887065,2.110122129,1.142857143,1.927279669,0.376926613,1.0,0.0,0.0,7.431984892870009,7.560080465,2023-08-20
4462,4462,123,dominicks,19,0,1.59,0.176040942,0.153191489,0.204809699,10.33410045,0.145040289,0.3115727,0.228675136,7.449993976,1.111111111,1.60714281,0.166802611,1.0,0.0,0.0,7.77606126331001,8.050703382,2023-08-20
4463,4463,78,dominicks,19,0,1.59,0.111947994,0.314432275,0.056086079,10.95917494,0.111221204,0.423952262,0.528312901,0.132096821,1.142857143,1.704244878,0.515669276,1.0,0.0,0.0,7.427032341189999,7.526178913,2023-08-20
4464,4464,88,tropicana,19,0,3.66,0.160414212,0.15163275,0.142928009,10.54980515,0.13516767,0.401899961,0.18957346,4.981954638,1.6,2.087538672,0.489796498,0.0,0.0,1.0,8.083164129359995,8.009030685,2023-08-20
4465,4465,112,minute.maid,19,0,2.62,0.08972372,0.329898517,0.069710243,10.88265918,0.096660967,0.440164355,0.56065207,3.101112587,0.535714286,3.017842945,0.311666297,0.0,1.0,0.0,9.100369623889993,9.041685006,2023-08-20
4466,4466,105,minute.maid,19,0,2.62,0.175542126,0.094235589,0.365410594,10.41439317,0.159839527,0.360890119,0.074418605,4.037829402,0.96,3.354376593,0.520134391,0.0,1.0,0.0,8.549688296760014,8.553332238,2023-08-20
4467,4467,102,dominicks,19,0,1.59,0.216626232,0.120657539,0.172158585,10.49385422,0.13893104,0.289944134,0.034301485,5.844058186,0.689655172,2.353846891,0.158903149,1.0,0.0,0.0,7.732311430919998,7.82244473,2023-08-20
4468,4468,86,dominicks,19,0,1.59,0.138756374,0.096763919,0.427866425,10.08897077,0.118656482,0.293206793,0.21005386,2.038235325,0.952380952,1.165745204,0.460779411,1.0,0.0,0.0,6.915539258250002,6.356107661,2023-08-20
4469,4469,47,minute.maid,19,0,2.99,0.125798297,0.140598651,0.120675891,10.63532646,0.145731588,0.398027021,0.335671343,4.910910687,2.028571429,1.967744964,0.794855358,0.0,1.0,0.0,8.391287371950005,8.502688505,2023-08-20
4470,4470,33,minute.maid,19,0,3.17,0.134169965,0.419688004,0.130127179,10.34592726,0.013506356,0.472308288,0.862559242,3.129556199,2.416666667,0.867215261,0.752824617,0.0,1.0,0.0,8.18225057255001,8.050703382,2023-08-20
4471,4471,102,minute.maid,19,0,2.62,0.216626232,0.120657539,0.172158585,10.49385422,0.13893104,0.289944134,0.034301485,5.844058186,0.689655172,2.353846891,0.158903149,0.0,1.0,0.0,8.599057222489998,8.540909718,2023-08-20
4472,4472,105,tropicana,19,0,3.19,0.175542126,0.094235589,0.365410594,10.41439317,0.159839527,0.360890119,0.074418605,4.037829402,0.96,3.354376593,0.520134391,0.0,0.0,1.0,8.521157828150008,8.502688505,2023-08-20
4473,4473,28,minute.maid,19,0,2.99,0.213308785,0.233162564,0.055935473,10.79853422,0.103665655,0.389058524,0.445140033,2.912922287,1.727272727,1.820776686,0.814221001,0.0,1.0,0.0,8.015621470779992,7.943072717,2023-08-20
4474,4474,86,minute.maid,19,0,2.62,0.138756374,0.096763919,0.427866425,10.08897077,0.118656482,0.293206793,0.21005386,2.038235325,0.952380952,1.165745204,0.460779411,0.0,1.0,0.0,8.194261542889988,8.184234774,2023-08-20
4475,4475,67,minute.maid,19,0,2.62,0.210272984,0.284394654,0.050539779,10.79695991,0.101871469,0.385157627,0.376326075,1.63276453,1.785714286,1.929939975,1.143366607,0.0,1.0,0.0,8.18159338819999,8.201934351,2023-08-20
4476,4476,78,minute.maid,19,0,2.62,0.111947994,0.314432275,0.056086079,10.95917494,0.111221204,0.423952262,0.528312901,0.132096821,1.142857143,1.704244878,0.515669276,0.0,1.0,0.0,8.453025513480007,8.449342525,2023-08-20
4477,4477,102,tropicana,19,0,3.04,0.216626232,0.120657539,0.172158585,10.49385422,0.13893104,0.289944134,0.034301485,5.844058186,0.689655172,2.353846891,0.158903149,0.0,0.0,1.0,8.770820908640019,8.754002934,2023-08-20
4478,4478,75,dominicks,19,0,1.59,0.207699493,0.219548453,0.415999466,9.867082871,0.063964709,0.315583259,0.496,7.192666501,2.230769231,1.375126442,0.703181889,1.0,0.0,0.0,7.780947134520002,7.655390645,2023-08-20
4479,4479,50,minute.maid,19,0,2.62,0.153357376,0.128764278,0.07092564,10.58930796,0.111798396,0.3242127,0.240180587,2.767046304,0.727272727,1.939328534,0.470972765,0.0,1.0,0.0,7.716835993399989,7.592870288,2023-08-20
4480,4480,117,tropicana,19,0,3.51,0.110102729,0.249083542,0.049851894,10.76096203,0.106357795,0.439136251,0.352834113,3.434272274,1.4,1.849425028,0.498380462,0.0,0.0,1.0,8.098134386850013,8.30201781,2023-08-20
4481,4481,21,dominicks,19,0,1.59,0.066896458,0.17750345,0.105038777,10.71619397,0.164179104,0.406070931,0.123485737,0.267524672,1.05,1.953944431,0.602073176,1.0,0.0,0.0,7.045335738869995,6.797940413,2023-08-20
4482,4482,89,tropicana,19,0,3.66,0.205811359,0.053349435,0.353053696,10.30811898,0.158335448,0.297890415,0.00250941,7.139074251,1.526315789,1.734594238,0.232061895,0.0,0.0,1.0,8.078760776919989,8.129174997,2023-08-20
4483,4483,77,minute.maid,19,0,2.62,0.10110045,0.376871097,0.073507887,10.98312087,0.118093174,0.414163823,0.624113475,1.875487675,1.176470588,2.510313339,0.554352329,0.0,1.0,0.0,8.577558067829989,8.528330936,2023-08-20
4484,4484,9,tropicana,19,0,3.04,0.269119018,0.222172318,0.032618826,10.78715178,0.096830474,0.358994501,0.505747126,1.103278736,0.666666667,1.820474337,0.441268272,0.0,0.0,1.0,9.102148549060004,9.093357017,2023-08-20
4485,4485,62,tropicana,19,0,3.56,0.222534262,0.517760337,0.026510896,11.23619652,0.103979265,0.322765158,0.916699488,5.452685258,0.705882353,2.184049779,0.201722445,0.0,0.0,1.0,9.323891854259992,9.3899917,2023-08-20
4486,4486,111,tropicana,19,0,3.56,0.210512842,0.096928919,0.995690759,10.13828296,0.157135934,0.288515406,0.012746711,12.19094513,1.894736842,1.465672465,0.289203431,0.0,0.0,1.0,7.609707251989995,7.526178913,2023-08-20
4487,4487,101,dominicks,19,0,1.59,0.225035218,0.174741859,0.087422017,10.65993812,0.096042271,0.390065147,0.354573672,4.849622717,0.5,2.200317948,0.342081421,1.0,0.0,0.0,7.625979530990014,7.560080465,2023-08-20
4488,4488,53,tropicana,19,0,3.56,0.300278681,0.2703835,0.065722248,10.60000405,0.113686757,0.312635693,0.441323063,10.45970992,1.0,2.132004658,0.332950694,0.0,0.0,1.0,9.268177736470006,9.252633284,2023-08-20
4489,4489,88,dominicks,19,0,1.59,0.160414212,0.15163275,0.142928009,10.54980515,0.13516767,0.401899961,0.18957346,4.981954638,1.6,2.087538672,0.489796498,1.0,0.0,0.0,7.66789643285,7.82244473,2023-08-20
4490,4490,105,dominicks,19,0,1.59,0.175542126,0.094235589,0.365410594,10.41439317,0.159839527,0.360890119,0.074418605,4.037829402,0.96,3.354376593,0.520134391,1.0,0.0,0.0,7.872554477739987,7.685243608,2023-08-20
4491,4491,33,dominicks,19,0,1.59,0.134169965,0.419688004,0.130127179,10.34592726,0.013506356,0.472308288,0.862559242,3.129556199,2.416666667,0.867215261,0.752824617,1.0,0.0,0.0,7.534604483689993,7.769800996,2023-08-20
4492,4492,86,tropicana,19,0,3.66,0.138756374,0.096763919,0.427866425,10.08897077,0.118656482,0.293206793,0.21005386,2.038235325,0.952380952,1.165745204,0.460779411,0.0,0.0,1.0,8.522658080250014,8.553332238,2023-08-20
4493,4493,88,minute.maid,19,0,2.99,0.160414212,0.15163275,0.142928009,10.54980515,0.13516767,0.401899961,0.18957346,4.981954638,1.6,2.087538672,0.489796498,0.0,1.0,0.0,8.081390652189997,8.009030685,2023-08-20
4494,4494,9,minute.maid,19,0,2.62,0.269119018,0.222172318,0.032618826,10.78715178,0.096830474,0.358994501,0.505747126,1.103278736,0.666666667,1.820474337,0.441268272,0.0,1.0,0.0,7.973067539910004,7.920083199,2023-08-20
4495,4495,131,dominicks,19,0,1.59,0.17065481,0.2713958,0.074656427,10.79353697,0.090100341,0.414841412,0.455995496,3.159728192,0.625,1.49003586,0.383226786,1.0,0.0,0.0,7.864785921919999,7.920083199,2023-08-20
4496,4496,118,minute.maid,19,0,2.99,0.289442379,0.224725883,0.040669145,10.63236378,0.090132827,0.354977468,0.475752773,1.945508831,0.923076923,2.046488588,0.513721734,0.0,1.0,0.0,8.175260153959995,8.110126802,2023-08-20
4497,4497,48,tropicana,19,0,3.51,0.097921961,0.303260384,0.099491703,10.75602879,0.07848683,0.459682823,0.303356282,4.65068687,1.615384615,2.198071182,0.904416734,0.0,0.0,1.0,8.401606828099998,8.540909718,2023-08-20
4498,4498,62,dominicks,19,0,1.59,0.222534262,0.517760337,0.026510896,11.23619652,0.103979265,0.322765158,0.916699488,5.452685258,0.705882353,2.184049779,0.201722445,1.0,0.0,0.0,6.439756377420005,6.356107661,2023-08-20
4499,4499,130,dominicks,19,0,1.59,0.145117314,0.143406846,0.984896319,9.966650127,0.111081513,0.337029744,0.080565371,17.85595081,1.636363636,0.951815576,0.094561751,1.0,0.0,0.0,9.532561620009984,10.62658181,2023-08-20
4500,4500,28,tropicana,19,0,3.51,0.213308785,0.233162564,0.055935473,10.79853422,0.103665655,0.389058524,0.445140033,2.912922287,1.727272727,1.820776686,0.814221001,0.0,0.0,1.0,8.255106646430008,8.30201781,2023-08-20
4501,4501,77,dominicks,19,0,1.59,0.10110045,0.376871097,0.073507887,10.98312087,0.118093174,0.414163823,0.624113475,1.875487675,1.176470588,2.510313339,0.554352329,1.0,0.0,0.0,7.3662518027900115,7.560080465,2023-08-20
4502,4502,8,tropicana,19,0,3.04,0.252394035,0.095173274,0.035243328,10.59700966,0.131749698,0.283074736,0.054227156,2.636332801,1.5,2.905384316,0.641015947,0.0,0.0,1.0,8.778591497640017,8.803273983,2023-08-20
4503,4503,94,minute.maid,19,0,2.62,0.103002197,0.229390404,0.059311691,10.7445158,0.128111377,0.402313223,0.367446809,3.960019335,1.494736842,1.804932958,0.42732801,0.0,1.0,0.0,8.604349286250004,8.61323038,2023-08-20
4504,4504,124,tropicana,19,0,3.87,0.119625811,0.261875835,0.572355861,10.25895677,0.12494986,0.348518562,0.416315588,6.328746874,0.727272727,1.793795763,0.202168946,0.0,0.0,1.0,8.731247060560008,8.859363449,2023-08-20
4505,4505,21,tropicana,19,0,3.19,0.066896458,0.17750345,0.105038777,10.71619397,0.164179104,0.406070931,0.123485737,0.267524672,1.05,1.953944431,0.602073176,0.0,0.0,1.0,8.0317423345,8.110126802,2023-08-20
4506,4506,113,minute.maid,19,0,2.99,0.299352545,0.151592429,0.026448309,10.64766049,0.091559829,0.297514876,0.378173027,4.235048902,0.52173913,3.305794933,0.366915963,0.0,1.0,0.0,8.233107742970002,8.070906089,2023-08-20
4507,4507,130,tropicana,19,0,3.56,0.145117314,0.143406846,0.984896319,9.966650127,0.111081513,0.337029744,0.080565371,17.85595081,1.636363636,0.951815576,0.094561751,0.0,0.0,1.0,8.291675169820003,8.462948177,2023-08-20
4508,4508,83,dominicks,19,0,1.59,0.200834686,0.145984905,0.107628101,10.45607873,0.098153547,0.330632306,0.050756901,1.346800846,1.6,3.901358126,0.261860719,1.0,0.0,0.0,7.6921383452999965,7.920083199,2023-08-20
4509,4509,103,dominicks,19,0,1.59,0.058053966,0.194621102,0.187760899,10.58524512,0.204916868,0.36129428,0.090007348,5.100649474,1.2,3.300102441,0.421982695,1.0,0.0,0.0,8.311761182689986,8.793612072,2023-08-20
4510,4510,114,dominicks,19,0,1.59,0.182173295,0.094424515,0.441169508,10.34794899,0.111967075,0.307476963,0.009842116,4.935835625,1.454545455,3.239227061,0.147758687,1.0,0.0,0.0,8.438795024779996,8.831711918,2023-08-20
4511,4511,73,minute.maid,19,0,2.62,0.257450782,0.07305396,0.109213291,10.61496569,0.135340763,0.292748225,0.005144033,2.584605038,1.5,3.228630183,0.18318752,0.0,1.0,0.0,9.032211592560014,9.169518378,2023-08-20
4512,4512,18,tropicana,19,0,3.04,0.272313368,0.072246456,0.074417144,10.39197554,0.097937631,0.313907719,0.093351946,1.980307092,0.666666667,1.684315129,0.154224764,0.0,0.0,1.0,9.080854562270009,9.135616826,2023-08-20
4513,4513,32,dominicks,19,0,1.59,0.254953032,0.198259861,0.031938514,10.67447502,0.080251365,0.344152081,0.538346427,6.497971979,0.52173913,3.337253941,0.365659802,1.0,0.0,0.0,7.759370562380006,7.98752448,2023-08-20
4514,4514,126,minute.maid,19,0,2.99,0.107002273,0.413222417,0.045018573,10.9808762,0.113699475,0.421959283,0.573626374,5.065200839,1.69047619,1.858260236,0.717799295,0.0,1.0,0.0,8.127121010600009,8.050703382,2023-08-20
4515,4515,128,dominicks,19,0,1.59,0.157485189,0.211896894,0.355911221,10.15342882,0.100043497,0.398251192,0.26618705,10.6674474,2.0,1.409463486,0.259004207,1.0,0.0,0.0,7.586529642699998,7.416979621,2023-08-20
4516,4516,93,minute.maid,19,0,3.17,0.142390194,0.363016383,0.347395301,10.36719012,0.072001002,0.420637376,0.491839763,13.1902194,0.666666667,1.331641281,0.222243272,0.0,1.0,0.0,8.267021565689989,8.236420527,2023-08-20
4517,4517,110,minute.maid,19,0,2.99,0.114956688,0.167553191,0.152944449,10.52085999,0.161950632,0.404314087,0.232741256,8.458996675,0.954545455,2.335458124,0.321927182,0.0,1.0,0.0,8.214972490569991,8.166216269,2023-08-20
4518,4518,52,minute.maid,19,0,3.17,0.152241195,0.372927296,0.084898613,11.05101698,0.101976511,0.393476864,0.727728684,4.793439152,1.055555556,2.533671515,0.334511569,0.0,1.0,0.0,8.568236039380015,8.476371197,2023-08-20
4519,4519,64,tropicana,19,0,3.51,0.141992021,0.16082131,0.070034198,10.60581744,0.135339885,0.391294542,0.093860685,3.503787688,1.923076923,1.939224403,0.560240328,0.0,0.0,1.0,7.998513874519989,8.166216269,2023-08-20
4520,4520,73,dominicks,19,0,1.59,0.257450782,0.07305396,0.109213291,10.61496569,0.135340763,0.292748225,0.005144033,2.584605038,1.5,3.228630183,0.18318752,1.0,0.0,0.0,8.009467940169989,8.201934351,2023-08-20
4521,4521,124,minute.maid,19,0,3.17,0.119625811,0.261875835,0.572355861,10.25895677,0.12494986,0.348518562,0.416315588,6.328746874,0.727272727,1.793795763,0.202168946,0.0,1.0,0.0,8.249692430949995,8.166216269,2023-08-20
